Source;Target;Type;Weight
569;537;Undirected;1
267;280;Undirected;1
816;853;Undirected;1
644;626;Undirected;1
878;851;Undirected;1
393;354;Undirected;1
979;998;Undirected;1
623;634;Undirected;1
232;210;Undirected;1
593;111;Undirected;1
223;284;Undirected;1
640;614;Undirected;1
523;593;Undirected;1
98;91;Undirected;1
870;861;Undirected;1
317;356;Undirected;1
923;925;Undirected;1
746;764;Undirected;1
353;338;Undirected;1
544;601;Undirected;1
595;600;Undirected;1
610;812;Undirected;1
954;461;Undirected;1
815;886;Undirected;1
193;104;Undirected;1
130;149;Undirected;1
132;169;Undirected;1
372;391;Undirected;1
899;860;Undirected;1
485;463;Undirected;1
403;460;Undirected;1
999;929;Undirected;1
135;158;Undirected;1
275;222;Undirected;1
820;884;Undirected;1
431;156;Undirected;1
553;544;Undirected;1
682;665;Undirected;1
866;855;Undirected;1
341;315;Undirected;1
415;361;Undirected;1
483;465;Undirected;1
879;886;Undirected;1
191;133;Undirected;1
65;78;Undirected;1
297;212;Undirected;1
466;475;Undirected;1
197;739;Undirected;1
108;196;Undirected;1
925;979;Undirected;1
854;891;Undirected;1
338;382;Undirected;1
800;706;Undirected;1
49;80;Undirected;1
497;462;Undirected;1
933;934;Undirected;1
660;675;Undirected;1
513;560;Undirected;1
710;24;Undirected;1
143;268;Undirected;1
705;732;Undirected;1
508;547;Undirected;1
687;608;Undirected;1
411;420;Undirected;1
978;909;Undirected;1
942;991;Undirected;1
154;155;Undirected;1
772;724;Undirected;1
615;643;Undirected;1
396;326;Undirected;1
994;990;Undirected;1
577;542;Undirected;1
310;325;Undirected;1
662;214;Undirected;1
845;838;Undirected;1
712;744;Undirected;1
735;773;Undirected;1
293;958;Undirected;1
725;761;Undirected;1
88;41;Undirected;1
165;160;Undirected;1
757;750;Undirected;1
932;925;Undirected;1
819;872;Undirected;1
767;737;Undirected;1
879;899;Undirected;1
442;402;Undirected;1
641;665;Undirected;1
396;305;Undirected;1
669;682;Undirected;1
394;366;Undirected;1
318;332;Undirected;1
176;101;Undirected;1
785;751;Undirected;1
881;896;Undirected;1
284;237;Undirected;1
182;109;Undirected;1
237;273;Undirected;1
745;757;Undirected;1
735;773;Undirected;1
722;706;Undirected;1
75;964;Undirected;1
436;441;Undirected;1
242;211;Undirected;1
72;81;Undirected;1
348;372;Undirected;1
471;413;Undirected;1
959;935;Undirected;1
415;434;Undirected;1
688;669;Undirected;1
884;840;Undirected;1
533;544;Undirected;1
21;33;Undirected;1
245;267;Undirected;1
726;146;Undirected;1
865;899;Undirected;1
942;925;Undirected;1
967;915;Undirected;1
429;485;Undirected;1
180;123;Undirected;1
568;528;Undirected;1
185;122;Undirected;1
576;579;Undirected;1
383;342;Undirected;1
876;837;Undirected;1
405;498;Undirected;1
866;115;Undirected;1
209;290;Undirected;1
471;447;Undirected;1
117;124;Undirected;1
678;635;Undirected;1
798;752;Undirected;1
510;575;Undirected;1
970;952;Undirected;1
972;937;Undirected;1
98;29;Undirected;1
971;969;Undirected;1
600;532;Undirected;1
178;505;Undirected;1
578;556;Undirected;1
98;725;Undirected;1
343;321;Undirected;1
156;109;Undirected;1
830;878;Undirected;1
111;152;Undirected;1
422;497;Undirected;1
225;298;Undirected;1
297;231;Undirected;1
791;715;Undirected;1
951;942;Undirected;1
916;974;Undirected;1
190;133;Undirected;1
690;647;Undirected;1
120;175;Undirected;1
951;903;Undirected;1
199;140;Undirected;1
745;759;Undirected;1
305;187;Undirected;1
639;686;Undirected;1
587;588;Undirected;1
128;118;Undirected;1
308;23;Undirected;1
90;64;Undirected;1
164;183;Undirected;1
462;453;Undirected;1
134;129;Undirected;1
16;56;Undirected;1
241;257;Undirected;1
35;77;Undirected;1
22;27;Undirected;1
63;84;Undirected;1
693;689;Undirected;1
589;545;Undirected;1
235;213;Undirected;1
677;643;Undirected;1
97;22;Undirected;1
295;209;Undirected;1
832;859;Undirected;1
969;922;Undirected;1
891;838;Undirected;1
967;946;Undirected;1
321;397;Undirected;1
33;49;Undirected;1
60;49;Undirected;1
610;655;Undirected;1
214;224;Undirected;1
790;725;Undirected;1
437;495;Undirected;1
437;489;Undirected;1
229;225;Undirected;1
772;709;Undirected;1
819;806;Undirected;1
270;827;Undirected;1
929;985;Undirected;1
261;428;Undirected;1
139;188;Undirected;1
19;58;Undirected;1
207;211;Undirected;1
997;991;Undirected;1
414;488;Undirected;1
545;544;Undirected;1
93;76;Undirected;1
995;328;Undirected;1
973;936;Undirected;1
248;898;Undirected;1
938;16;Undirected;1
203;202;Undirected;1
603;674;Undirected;1
726;780;Undirected;1
147;122;Undirected;1
680;601;Undirected;1
548;599;Undirected;1
466;433;Undirected;1
321;398;Undirected;1
640;615;Undirected;1
691;668;Undirected;1
975;928;Undirected;1
303;384;Undirected;1
187;120;Undirected;1
858;899;Undirected;1
323;375;Undirected;1
928;231;Undirected;1
283;274;Undirected;1
536;564;Undirected;1
292;262;Undirected;1
592;554;Undirected;1
336;344;Undirected;1
451;413;Undirected;1
650;664;Undirected;1
677;673;Undirected;1
77;8;Undirected;1
347;348;Undirected;1
680;682;Undirected;1
888;806;Undirected;1
551;286;Undirected;1
578;538;Undirected;1
423;436;Undirected;1
767;759;Undirected;1
441;499;Undirected;1
670;664;Undirected;1
918;915;Undirected;1
835;824;Undirected;1
800;785;Undirected;1
136;185;Undirected;1
778;784;Undirected;1
194;196;Undirected;1
557;522;Undirected;1
126;161;Undirected;1
162;172;Undirected;1
535;528;Undirected;1
251;272;Undirected;1
947;981;Undirected;1
866;842;Undirected;1
282;234;Undirected;1
262;240;Undirected;1
159;135;Undirected;1
500;490;Undirected;1
842;879;Undirected;1
248;238;Undirected;1
661;651;Undirected;1
907;47;Undirected;1
465;481;Undirected;1
462;654;Undirected;1
757;732;Undirected;1
901;904;Undirected;1
397;310;Undirected;1
727;791;Undirected;1
111;163;Undirected;1
311;356;Undirected;1
12;25;Undirected;1
18;78;Undirected;1
120;103;Undirected;1
529;581;Undirected;1
840;890;Undirected;1
822;845;Undirected;1
16;78;Undirected;1
641;601;Undirected;1
832;868;Undirected;1
394;336;Undirected;1
149;165;Undirected;1
689;612;Undirected;1
618;681;Undirected;1
535;546;Undirected;1
839;833;Undirected;1
720;768;Undirected;1
814;864;Undirected;1
776;773;Undirected;1
394;388;Undirected;1
978;979;Undirected;1
768;773;Undirected;1
99;96;Undirected;1
927;999;Undirected;1
632;617;Undirected;1
662;646;Undirected;1
51;92;Undirected;1
275;262;Undirected;1
337;368;Undirected;1
392;17;Undirected;1
637;622;Undirected;1
50;75;Undirected;1
875;803;Undirected;1
30;50;Undirected;1
439;440;Undirected;1
809;427;Undirected;1
334;466;Undirected;1
1000;914;Undirected;1
487;212;Undirected;1
403;467;Undirected;1
583;509;Undirected;1
216;235;Undirected;1
694;609;Undirected;1
508;533;Undirected;1
461;472;Undirected;1
282;297;Undirected;1
274;251;Undirected;1
580;537;Undirected;1
473;464;Undirected;1
891;852;Undirected;1
820;872;Undirected;1
892;847;Undirected;1
258;220;Undirected;1
545;555;Undirected;1
191;110;Undirected;1
716;799;Undirected;1
637;619;Undirected;1
231;217;Undirected;1
516;577;Undirected;1
703;709;Undirected;1
688;636;Undirected;1
513;591;Undirected;1
294;300;Undirected;1
394;386;Undirected;1
378;302;Undirected;1
814;887;Undirected;1
676;647;Undirected;1
823;838;Undirected;1
456;490;Undirected;1
983;977;Undirected;1
80;62;Undirected;1
434;188;Undirected;1
368;339;Undirected;1
944;919;Undirected;1
387;394;Undirected;1
330;316;Undirected;1
289;297;Undirected;1
70;73;Undirected;1
814;3;Undirected;1
318;339;Undirected;1
538;394;Undirected;1
873;835;Undirected;1
785;701;Undirected;1
548;514;Undirected;1
277;289;Undirected;1
115;146;Undirected;1
686;677;Undirected;1
942;962;Undirected;1
641;757;Undirected;1
472;497;Undirected;1
736;732;Undirected;1
817;823;Undirected;1
359;327;Undirected;1
498;435;Undirected;1
754;724;Undirected;1
728;794;Undirected;1
661;668;Undirected;1
761;769;Undirected;1
855;884;Undirected;1
779;719;Undirected;1
222;248;Undirected;1
274;182;Undirected;1
892;815;Undirected;1
692;689;Undirected;1
619;674;Undirected;1
889;829;Undirected;1
889;841;Undirected;1
805;821;Undirected;1
704;531;Undirected;1
661;628;Undirected;1
414;467;Undirected;1
523;522;Undirected;1
439;457;Undirected;1
309;331;Undirected;1
152;184;Undirected;1
300;292;Undirected;1
372;946;Undirected;1
73;100;Undirected;1
320;354;Undirected;1
282;835;Undirected;1
455;358;Undirected;1
317;387;Undirected;1
560;594;Undirected;1
984;990;Undirected;1
507;551;Undirected;1
482;465;Undirected;1
129;155;Undirected;1
151;167;Undirected;1
648;671;Undirected;1
303;375;Undirected;1
376;332;Undirected;1
123;178;Undirected;1
649;687;Undirected;1
573;544;Undirected;1
445;410;Undirected;1
735;745;Undirected;1
127;168;Undirected;1
342;321;Undirected;1
673;654;Undirected;1
103;147;Undirected;1
89;842;Undirected;1
777;798;Undirected;1
920;948;Undirected;1
830;895;Undirected;1
72;96;Undirected;1
401;436;Undirected;1
585;528;Undirected;1
580;537;Undirected;1
981;913;Undirected;1
323;335;Undirected;1
162;189;Undirected;1
540;588;Undirected;1
736;512;Undirected;1
156;574;Undirected;1
702;767;Undirected;1
586;502;Undirected;1
101;110;Undirected;1
660;602;Undirected;1
73;29;Undirected;1
212;248;Undirected;1
107;165;Undirected;1
139;170;Undirected;1
76;42;Undirected;1
729;713;Undirected;1
226;897;Undirected;1
114;171;Undirected;1
963;957;Undirected;1
624;681;Undirected;1
177;160;Undirected;1
618;621;Undirected;1
766;791;Undirected;1
998;973;Undirected;1
920;995;Undirected;1
660;681;Undirected;1
733;742;Undirected;1
238;202;Undirected;1
653;628;Undirected;1
635;778;Undirected;1
379;359;Undirected;1
70;99;Undirected;1
909;991;Undirected;1
144;178;Undirected;1
515;138;Undirected;1
110;178;Undirected;1
936;925;Undirected;1
336;378;Undirected;1
249;213;Undirected;1
169;157;Undirected;1
632;659;Undirected;1
538;578;Undirected;1
591;536;Undirected;1
268;204;Undirected;1
959;986;Undirected;1
428;432;Undirected;1
377;202;Undirected;1
323;366;Undirected;1
276;255;Undirected;1
716;718;Undirected;1
920;906;Undirected;1
591;548;Undirected;1
161;101;Undirected;1
179;129;Undirected;1
363;377;Undirected;1
73;86;Undirected;1
409;694;Undirected;1
130;191;Undirected;1
900;864;Undirected;1
20;75;Undirected;1
435;472;Undirected;1
746;612;Undirected;1
511;505;Undirected;1
394;306;Undirected;1
69;54;Undirected;1
75;29;Undirected;1
825;858;Undirected;1
319;385;Undirected;1
974;906;Undirected;1
46;876;Undirected;1
373;337;Undirected;1
503;595;Undirected;1
207;226;Undirected;1
397;344;Undirected;1
649;612;Undirected;1
16;69;Undirected;1
162;179;Undirected;1
14;10;Undirected;1
474;419;Undirected;1
442;409;Undirected;1
732;722;Undirected;1
386;311;Undirected;1
29;179;Undirected;1
925;962;Undirected;1
976;925;Undirected;1
620;626;Undirected;1
86;75;Undirected;1
884;848;Undirected;1
517;491;Undirected;1
974;998;Undirected;1
525;598;Undirected;1
844;283;Undirected;1
239;227;Undirected;1
24;38;Undirected;1
742;724;Undirected;1
507;575;Undirected;1
584;545;Undirected;1
985;942;Undirected;1
390;75;Undirected;1
239;291;Undirected;1
567;569;Undirected;1
399;321;Undirected;1
305;339;Undirected;1
893;894;Undirected;1
197;127;Undirected;1
960;486;Undirected;1
740;777;Undirected;1
280;277;Undirected;1
646;688;Undirected;1
269;261;Undirected;1
657;674;Undirected;1
377;310;Undirected;1
740;730;Undirected;1
642;697;Undirected;1
761;757;Undirected;1
985;930;Undirected;1
561;588;Undirected;1
955;984;Undirected;1
641;118;Undirected;1
528;525;Undirected;1
466;422;Undirected;1
341;309;Undirected;1
956;962;Undirected;1
114;188;Undirected;1
136;108;Undirected;1
587;542;Undirected;1
546;544;Undirected;1
831;863;Undirected;1
242;275;Undirected;1
307;342;Undirected;1
143;198;Undirected;1
852;841;Undirected;1
45;67;Undirected;1
761;712;Undirected;1
32;67;Undirected;1
909;936;Undirected;1
712;753;Undirected;1
675;636;Undirected;1
319;302;Undirected;1
9;29;Undirected;1
674;680;Undirected;1
619;671;Undirected;1
413;687;Undirected;1
508;526;Undirected;1
562;543;Undirected;1
287;221;Undirected;1
614;609;Undirected;1
140;167;Undirected;1
489;495;Undirected;1
593;525;Undirected;1
971;905;Undirected;1
682;606;Undirected;1
849;840;Undirected;1
165;130;Undirected;1
102;140;Undirected;1
967;980;Undirected;1
936;949;Undirected;1
929;926;Undirected;1
250;244;Undirected;1
678;688;Undirected;1
594;564;Undirected;1
840;827;Undirected;1
333;369;Undirected;1
647;613;Undirected;1
65;24;Undirected;1
19;26;Undirected;1
582;525;Undirected;1
813;882;Undirected;1
18;42;Undirected;1
362;318;Undirected;1
444;846;Undirected;1
818;977;Undirected;1
169;198;Undirected;1
762;738;Undirected;1
870;857;Undirected;1
525;517;Undirected;1
194;168;Undirected;1
853;808;Undirected;1
410;482;Undirected;1
691;618;Undirected;1
982;984;Undirected;1
23;90;Undirected;1
515;556;Undirected;1
211;300;Undirected;1
893;848;Undirected;1
847;819;Undirected;1
109;175;Undirected;1
611;628;Undirected;1
193;166;Undirected;1
636;677;Undirected;1
782;724;Undirected;1
217;290;Undirected;1
314;394;Undirected;1
903;919;Undirected;1
440;460;Undirected;1
21;24;Undirected;1
557;600;Undirected;1
364;340;Undirected;1
361;396;Undirected;1
855;566;Undirected;1
392;366;Undirected;1
636;910;Undirected;1
196;102;Undirected;1
923;971;Undirected;1
345;306;Undirected;1
65;525;Undirected;1
902;919;Undirected;1
913;910;Undirected;1
209;208;Undirected;1
206;243;Undirected;1
451;464;Undirected;1
697;671;Undirected;1
88;699;Undirected;1
255;223;Undirected;1
153;128;Undirected;1
992;901;Undirected;1
43;11;Undirected;1
550;595;Undirected;1
143;176;Undirected;1
349;397;Undirected;1
135;184;Undirected;1
936;917;Undirected;1
113;118;Undirected;1
705;768;Undirected;1
100;50;Undirected;1
61;5;Undirected;1
536;501;Undirected;1
433;515;Undirected;1
573;534;Undirected;1
951;956;Undirected;1
660;643;Undirected;1
368;326;Undirected;1
441;407;Undirected;1
679;647;Undirected;1
696;645;Undirected;1
67;69;Undirected;1
253;219;Undirected;1
580;585;Undirected;1
601;637;Undirected;1
580;516;Undirected;1
898;805;Undirected;1
134;138;Undirected;1
625;689;Undirected;1
279;667;Undirected;1
403;475;Undirected;1
877;900;Undirected;1
325;304;Undirected;1
412;428;Undirected;1
791;733;Undirected;1
840;870;Undirected;1
470;416;Undirected;1
496;481;Undirected;1
166;200;Undirected;1
168;572;Undirected;1
450;417;Undirected;1
542;683;Undirected;1
486;469;Undirected;1
56;297;Undirected;1
588;546;Undirected;1
89;91;Undirected;1
432;474;Undirected;1
195;124;Undirected;1
696;646;Undirected;1
797;749;Undirected;1
703;767;Undirected;1
432;454;Undirected;1
562;511;Undirected;1
415;437;Undirected;1
441;451;Undirected;1
166;162;Undirected;1
983;916;Undirected;1
431;458;Undirected;1
713;547;Undirected;1
117;137;Undirected;1
635;641;Undirected;1
834;892;Undirected;1
240;229;Undirected;1
305;330;Undirected;1
275;217;Undirected;1
604;673;Undirected;1
567;537;Undirected;1
473;405;Undirected;1
661;658;Undirected;1
634;765;Undirected;1
236;234;Undirected;1
662;651;Undirected;1
735;733;Undirected;1
972;901;Undirected;1
939;946;Undirected;1
985;950;Undirected;1
89;22;Undirected;1
21;60;Undirected;1
833;827;Undirected;1
516;434;Undirected;1
528;595;Undirected;1
865;824;Undirected;1
658;672;Undirected;1
401;477;Undirected;1
840;824;Undirected;1
574;845;Undirected;1
961;747;Undirected;1
749;703;Undirected;1
886;845;Undirected;1
685;639;Undirected;1
771;733;Undirected;1
210;228;Undirected;1
325;334;Undirected;1
852;856;Undirected;1
780;734;Undirected;1
693;623;Undirected;1
222;294;Undirected;1
347;560;Undirected;1
113;192;Undirected;1
623;658;Undirected;1
950;4;Undirected;1
522;515;Undirected;1
35;624;Undirected;1
6;996;Undirected;1
126;113;Undirected;1
37;39;Undirected;1
164;116;Undirected;1
585;551;Undirected;1
553;511;Undirected;1
377;348;Undirected;1
125;116;Undirected;1
39;293;Undirected;1
78;49;Undirected;1
137;153;Undirected;1
656;619;Undirected;1
323;330;Undirected;1
271;258;Undirected;1
239;264;Undirected;1
134;106;Undirected;1
93;88;Undirected;1
863;855;Undirected;1
830;839;Undirected;1
436;434;Undirected;1
914;927;Undirected;1
700;696;Undirected;1
239;295;Undirected;1
391;344;Undirected;1
959;988;Undirected;1
363;159;Undirected;1
743;724;Undirected;1
459;481;Undirected;1
372;310;Undirected;1
520;570;Undirected;1
416;495;Undirected;1
719;773;Undirected;1
723;620;Undirected;1
473;487;Undirected;1
346;316;Undirected;1
351;393;Undirected;1
262;246;Undirected;1
381;309;Undirected;1
124;182;Undirected;1
356;48;Undirected;1
986;973;Undirected;1
664;670;Undirected;1
543;597;Undirected;1
997;919;Undirected;1
95;20;Undirected;1
984;759;Undirected;1
578;199;Undirected;1
993;845;Undirected;1
407;473;Undirected;1
651;28;Undirected;1
831;883;Undirected;1
373;336;Undirected;1
859;890;Undirected;1
118;188;Undirected;1
401;469;Undirected;1
906;929;Undirected;1
503;545;Undirected;1
212;266;Undirected;1
960;684;Undirected;1
450;470;Undirected;1
499;494;Undirected;1
340;335;Undirected;1
644;678;Undirected;1
397;305;Undirected;1
692;659;Undirected;1
825;887;Undirected;1
336;327;Undirected;1
148;161;Undirected;1
185;709;Undirected;1
577;512;Undirected;1
629;670;Undirected;1
875;900;Undirected;1
261;262;Undirected;1
77;71;Undirected;1
469;459;Undirected;1
476;406;Undirected;1
217;249;Undirected;1
440;100;Undirected;1
169;144;Undirected;1
153;110;Undirected;1
390;7;Undirected;1
188;168;Undirected;1
599;569;Undirected;1
773;796;Undirected;1
196;131;Undirected;1
1;209;Undirected;1
500;414;Undirected;1
619;367;Undirected;1
618;670;Undirected;1
143;147;Undirected;1
957;986;Undirected;1
238;299;Undirected;1
111;102;Undirected;1
521;569;Undirected;1
853;877;Undirected;1
435;455;Undirected;1
151;123;Undirected;1
411;140;Undirected;1
966;946;Undirected;1
308;348;Undirected;1
844;857;Undirected;1
802;857;Undirected;1
419;808;Undirected;1
98;32;Undirected;1
943;581;Undirected;1
638;669;Undirected;1
491;469;Undirected;1
27;29;Undirected;1
481;319;Undirected;1
428;493;Undirected;1
308;334;Undirected;1
915;942;Undirected;1
604;399;Undirected;1
109;168;Undirected;1
635;645;Undirected;1
677;606;Undirected;1
852;876;Undirected;1
729;798;Undirected;1
204;291;Undirected;1
132;908;Undirected;1
502;585;Undirected;1
436;463;Undirected;1
132;107;Undirected;1
921;934;Undirected;1
851;868;Undirected;1
610;688;Undirected;1
286;282;Undirected;1
71;43;Undirected;1
383;762;Undirected;1
493;920;Undirected;1
113;114;Undirected;1
588;575;Undirected;1
311;389;Undirected;1
637;663;Undirected;1
474;412;Undirected;1
689;601;Undirected;1
408;18;Undirected;1
812;892;Undirected;1
68;85;Undirected;1
776;775;Undirected;1
379;394;Undirected;1
320;383;Undirected;1
572;90;Undirected;1
589;516;Undirected;1
398;338;Undirected;1
575;535;Undirected;1
187;130;Undirected;1
148;195;Undirected;1
947;998;Undirected;1
636;677;Undirected;1
173;120;Undirected;1
191;175;Undirected;1
784;785;Undirected;1
843;275;Undirected;1
701;777;Undirected;1
22;48;Undirected;1
222;205;Undirected;1
727;767;Undirected;1
830;865;Undirected;1
736;734;Undirected;1
613;646;Undirected;1
954;941;Undirected;1
207;752;Undirected;1
314;324;Undirected;1
569;288;Undirected;1
428;472;Undirected;1
503;529;Undirected;1
903;942;Undirected;1
297;283;Undirected;1
872;830;Undirected;1
360;364;Undirected;1
526;581;Undirected;1
399;478;Undirected;1
682;619;Undirected;1
407;469;Undirected;1
30;32;Undirected;1
174;155;Undirected;1
546;510;Undirected;1
528;523;Undirected;1
578;549;Undirected;1
780;743;Undirected;1
850;821;Undirected;1
262;237;Undirected;1
309;389;Undirected;1
419;19;Undirected;1
872;836;Undirected;1
87;97;Undirected;1
600;571;Undirected;1
516;940;Undirected;1
742;721;Undirected;1
449;467;Undirected;1
180;132;Undirected;1
392;615;Undirected;1
891;802;Undirected;1
719;64;Undirected;1
248;236;Undirected;1
982;969;Undirected;1
535;555;Undirected;1
127;134;Undirected;1
453;482;Undirected;1
233;256;Undirected;1
755;726;Undirected;1
89;44;Undirected;1
747;729;Undirected;1
96;99;Undirected;1
188;153;Undirected;1
436;133;Undirected;1
187;128;Undirected;1
336;373;Undirected;1
324;615;Undirected;1
297;276;Undirected;1
138;110;Undirected;1
533;588;Undirected;1
832;900;Undirected;1
544;578;Undirected;1
403;408;Undirected;1
490;500;Undirected;1
529;600;Undirected;1
565;543;Undirected;1
205;227;Undirected;1
659;618;Undirected;1
273;264;Undirected;1
846;889;Undirected;1
686;660;Undirected;1
902;84;Undirected;1
696;613;Undirected;1
165;121;Undirected;1
920;909;Undirected;1
455;666;Undirected;1
401;426;Undirected;1
885;895;Undirected;1
195;119;Undirected;1
563;555;Undirected;1
314;340;Undirected;1
262;204;Undirected;1
356;313;Undirected;1
394;345;Undirected;1
604;613;Undirected;1
423;476;Undirected;1
198;148;Undirected;1
233;206;Undirected;1
729;757;Undirected;1
172;183;Undirected;1
996;967;Undirected;1
666;633;Undirected;1
416;408;Undirected;1
57;67;Undirected;1
221;290;Undirected;1
31;96;Undirected;1
253;214;Undirected;1
683;997;Undirected;1
682;602;Undirected;1
490;486;Undirected;1
178;163;Undirected;1
699;622;Undirected;1
134;115;Undirected;1
450;412;Undirected;1
346;357;Undirected;1
194;135;Undirected;1
93;2;Undirected;1
258;288;Undirected;1
674;613;Undirected;1
851;886;Undirected;1
984;946;Undirected;1
994;962;Undirected;1
261;214;Undirected;1
327;308;Undirected;1
382;350;Undirected;1
250;247;Undirected;1
866;881;Undirected;1
552;502;Undirected;1
835;829;Undirected;1
534;101;Undirected;1
352;397;Undirected;1
947;994;Undirected;1
844;877;Undirected;1
30;32;Undirected;1
536;549;Undirected;1
867;885;Undirected;1
652;619;Undirected;1
59;55;Undirected;1
859;853;Undirected;1
687;675;Undirected;1
156;158;Undirected;1
621;612;Undirected;1
667;372;Undirected;1
41;21;Undirected;1
244;240;Undirected;1
838;813;Undirected;1
992;907;Undirected;1
473;402;Undirected;1
972;991;Undirected;1
845;809;Undirected;1
802;885;Undirected;1
690;688;Undirected;1
655;657;Undirected;1
118;116;Undirected;1
385;371;Undirected;1
318;397;Undirected;1
375;330;Undirected;1
613;643;Undirected;1
228;260;Undirected;1
484;403;Undirected;1
175;181;Undirected;1
358;389;Undirected;1
545;511;Undirected;1
324;394;Undirected;1
19;74;Undirected;1
889;854;Undirected;1
829;880;Undirected;1
828;879;Undirected;1
512;532;Undirected;1
147;184;Undirected;1
463;500;Undirected;1
873;853;Undirected;1
552;568;Undirected;1
555;562;Undirected;1
85;54;Undirected;1
753;746;Undirected;1
579;573;Undirected;1
39;28;Undirected;1
95;24;Undirected;1
250;229;Undirected;1
206;227;Undirected;1
922;993;Undirected;1
72;82;Undirected;1
391;335;Undirected;1
377;326;Undirected;1
539;523;Undirected;1
15;64;Undirected;1
530;516;Undirected;1
752;729;Undirected;1
259;203;Undirected;1
716;785;Undirected;1
503;593;Undirected;1
832;809;Undirected;1
220;213;Undirected;1
774;775;Undirected;1
427;415;Undirected;1
499;867;Undirected;1
97;46;Undirected;1
852;821;Undirected;1
626;687;Undirected;1
674;320;Undirected;1
510;575;Undirected;1
123;122;Undirected;1
728;730;Undirected;1
28;329;Undirected;1
860;691;Undirected;1
722;728;Undirected;1
293;219;Undirected;1
327;389;Undirected;1
782;726;Undirected;1
764;797;Undirected;1
9;48;Undirected;1
207;246;Undirected;1
378;513;Undirected;1
223;264;Undirected;1
391;395;Undirected;1
810;867;Undirected;1
358;322;Undirected;1
731;762;Undirected;1
305;393;Undirected;1
313;364;Undirected;1
449;492;Undirected;1
938;989;Undirected;1
429;329;Undirected;1
997;930;Undirected;1
829;807;Undirected;1
520;568;Undirected;1
944;969;Undirected;1
872;831;Undirected;1
113;131;Undirected;1
181;175;Undirected;1
222;287;Undirected;1
83;59;Undirected;1
417;481;Undirected;1
694;687;Undirected;1
83;71;Undirected;1
119;180;Undirected;1
82;25;Undirected;1
525;514;Undirected;1
318;310;Undirected;1
218;556;Undirected;1
270;254;Undirected;1
745;780;Undirected;1
962;995;Undirected;1
401;447;Undirected;1
881;715;Undirected;1
177;174;Undirected;1
839;886;Undirected;1
357;353;Undirected;1
177;167;Undirected;1
837;896;Undirected;1
739;771;Undirected;1
697;618;Undirected;1
244;214;Undirected;1
670;451;Undirected;1
442;418;Undirected;1
127;162;Undirected;1
978;901;Undirected;1
33;49;Undirected;1
76;23;Undirected;1
210;285;Undirected;1
179;521;Undirected;1
140;103;Undirected;1
640;616;Undirected;1
512;572;Undirected;1
622;613;Undirected;1
566;515;Undirected;1
887;809;Undirected;1
317;304;Undirected;1
591;482;Undirected;1
241;238;Undirected;1
931;928;Undirected;1
886;864;Undirected;1
515;598;Undirected;1
977;939;Undirected;1
799;758;Undirected;1
100;84;Undirected;1
543;456;Undirected;1
505;530;Undirected;1
944;904;Undirected;1
662;653;Undirected;1
416;434;Undirected;1
124;128;Undirected;1
697;608;Undirected;1
723;726;Undirected;1
610;677;Undirected;1
469;468;Undirected;1
816;837;Undirected;1
956;972;Undirected;1
842;821;Undirected;1
562;431;Undirected;1
886;832;Undirected;1
264;278;Undirected;1
298;226;Undirected;1
901;932;Undirected;1
51;54;Undirected;1
164;405;Undirected;1
790;768;Undirected;1
886;801;Undirected;1
546;562;Undirected;1
383;332;Undirected;1
549;523;Undirected;1
654;623;Undirected;1
266;241;Undirected;1
479;429;Undirected;1
362;378;Undirected;1
700;655;Undirected;1
328;325;Undirected;1
910;991;Undirected;1
542;584;Undirected;1
519;580;Undirected;1
849;891;Undirected;1
849;873;Undirected;1
919;940;Undirected;1
761;751;Undirected;1
586;555;Undirected;1
176;145;Undirected;1
151;162;Undirected;1
784;722;Undirected;1
559;590;Undirected;1
36;7;Undirected;1
581;575;Undirected;1
675;148;Undirected;1
584;524;Undirected;1
717;739;Undirected;1
753;726;Undirected;1
609;629;Undirected;1
612;686;Undirected;1
706;795;Undirected;1
626;622;Undirected;1
301;316;Undirected;1
656;655;Undirected;1
913;909;Undirected;1
293;298;Undirected;1
168;157;Undirected;1
911;966;Undirected;1
313;372;Undirected;1
984;965;Undirected;1
33;47;Undirected;1
130;110;Undirected;1
286;203;Undirected;1
192;798;Undirected;1
504;553;Undirected;1
874;829;Undirected;1
446;416;Undirected;1
817;837;Undirected;1
308;369;Undirected;1
316;328;Undirected;1
512;584;Undirected;1
255;210;Undirected;1
988;928;Undirected;1
74;99;Undirected;1
169;171;Undirected;1
449;438;Undirected;1
227;222;Undirected;1
654;676;Undirected;1
45;21;Undirected;1
452;495;Undirected;1
117;192;Undirected;1
685;670;Undirected;1
915;999;Undirected;1
660;643;Undirected;1
926;445;Undirected;1
76;60;Undirected;1
125;146;Undirected;1
328;379;Undirected;1
933;986;Undirected;1
487;461;Undirected;1
418;94;Undirected;1
277;230;Undirected;1
997;943;Undirected;1
414;467;Undirected;1
57;82;Undirected;1
858;807;Undirected;1
762;773;Undirected;1
863;803;Undirected;1
54;100;Undirected;1
426;432;Undirected;1
556;587;Undirected;1
372;361;Undirected;1
651;675;Undirected;1
408;765;Undirected;1
221;225;Undirected;1
21;47;Undirected;1
822;881;Undirected;1
190;113;Undirected;1
166;197;Undirected;1
705;771;Undirected;1
560;577;Undirected;1
811;821;Undirected;1
888;501;Undirected;1
542;514;Undirected;1
11;75;Undirected;1
971;913;Undirected;1
968;902;Undirected;1
